Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
2014	6	25	10707	10349	10180	10078	9915	10084	10852	12034	12810	12985	13050	12992	12977	12734	12396	12185	12025	11904	11810	11760	11572	11207	11007	10777
2014	6	26	10542	10208	10040	9781	9697	9699	9740	10102	10690	11364	11649	11689	11423	11162	11036	10986	11044	11118	11092	10974	10756	10598	10577	10575
2014	6	27	10279	9921	9777	9724	9595	9499	9594	9772	10042	10517	10894	10982	10984	10868	10835	10868	10969	10902	10908	11029	11085	11037	10916	10721
2014	6	28	10251	10032	9912	9738	9716	10006	10892	12078	12878	12990	13027	13039	12770	12609	12597	12576	12345	12011	12039	11889	11741	11478	11472	10961
2014	6	29	10370	10022	9899	9777	9661	9840	10532	11860	12170	12427	12638	12409	12345	12308	12321	12063	12051	12018	11820	11748	11659	11452	11256	10941
2014	6	30	10447	10003	9920	9820	9687	9729	10574	11795	12357	12447	12598	12632	12623	12566	12548	12280	12092	11994	11774	11677	11658	11397	11284	10996
2014	7	1	10444	10045	9898	9733	9638	9749	10673	11866	12442	12496	12456	12463	12479	12399	12348	12187	12063	11918	11838	11613	11487	11374	11300	11137
2014	7	2	10462	9991	9807	9740	9618	9758	10757	11843	12331	12645	12646	12610	12586	12297	12247	12160	11869	11687	11546	11282	11253	10890	10608	10251
2014	7	3	9761	9653	9492	9248	8999	9044	9255	9557	10049	10722	11078	11501	10929	10836	10742	10658	10548	10601	10728	10684	10508	10352	10263	10085
2014	7	4	9787	9460	9262	9199	8931	8835	9013	9160	9383	9953	10330	10499	10641	10545	10543	10521	10553	10485	10577	10611	10606	10660	10695	10417
2014	7	5	9830	9524	9373	9326	9184	9303	10103	11174	11829	11874	12131	12311	12305	12560	12271	12179	12048	11864	11629	11550	11424	11160	11012	10745
2014	7	6	10205	9819	9531	9499	9359	9582	10333	11361	11937	12132	12279	12281	12139	12129	12209	12220	11912	11688	11493	11319	11163	10937	10844	10585
2014	7	7	10234	9895	9702	9645	9451	9586	10324	11284	11939	12027	12205	12360	12463	12292	12259	12091	11924	11841	11814	11717	11450	11159	10959	10573
2014	7	8	10147	9716	9404	9425	9350	9351	10097	11299	11764	11888	11972	12281	12456	12334	11991	11978	12005	11689	11360	11298	11116	10923	10923	10660
2014	7	9	10086	9689	9556	9432	9400	9634	10321	11560	12346	12175	12235	12229	11938	11872	11881	11554	11407	11184	10958	10788	10459	10237	10093	10122
2014	7	10	9800	9311	9221	9078	8859	8800	8937	9375	9724	10371	10778	10849	10825	10641	10416	10445	10496	10627	10643	10541	10338	10104	10043	9924
2014	7	11	9650	9390	9232	9081	8864	8725	8845	9069	9403	9759	10125	10319	10314	10290	10283	10195	10227	10168	10387	10321	10360	10245	10164	9935
2014	7	12	9584	9324	9214	9082	9018	9198	9877	11189	11755	11601	11929	11732	11590	11530	11538	11417	11365	11256	11244	11136	10962	10824	10668	10131
2014	7	13	9840	9650	9448	9318	9121	9183	9738	10822	11598	11812	12035	12156	12061	11822	11633	11665	11499	11322	11254	11122	10852	10780	10617	10225
2014	7	14	9809	9480	9297	9226	9105	9093	9761	10758	11416	11579	11816	11933	11849	11661	11502	11375	11259	11087	10974	10839	10792	10573	10536	10256
2014	7	15	9786	9410	9310	9246	9125	9216	9671	10725	11489	11690	12031	11998	11821	11554	11324	11460	11294	11146	11113	10835	10692	10524	10472	10236
2014	7	16	9564	9213	9092	8929	8977	9037	9608	10609	11303	11449	11572	11517	11475	11340	11310	11144	11108	11054	11197	10961	10633	10319	10246	9865
2014	7	17	9484	9110	8967	8795	8755	8585	8755	9215	9758	10312	10481	10464	10374	10176	10051	10091	10139	10172	10138	10153	10045	9775	9747	9621
2014	7	18	9366	8934	8790	8743	8548	8415	8392	8498	8999	9412	9713	9799	9854	9792	9738	9758	9810	9819	9979	10048	10055	10238	10076	9809
2014	7	19	9306	9028	8836	8756	8723	8785	9226	10088	10606	10945	11250	11321	11362	11252	11276	11203	11192	10996	10835	10584	10357	10158	10132	9828
2014	7	20	9474	9135	8906	8741	8884	8981	9518	10224	10906	11445	11918	11692	11704	11627	11527	11494	11280	11101	11016	10824	10668	10485	10274	10083
2014	7	21	9626	9278	9009	8946	8858	8816	9475	10181	10988	11195	11538	11607	11568	11405	11292	11154	11035	10936	10881	10777	10609	10401	10441	9933
2014	7	22	9627	9380	9109	8959	8770	8838	9487	10199	10728	11143	11474	11497	11460	11359	11307	11249	11081	10933	10896	10832	10618	10466	10530	10307
2014	7	23	9794	9516	9349	9247	9111	9230	9871	10784	11129	11440	11589	11561	11547	11345	11331	11183	11050	10748	10592	10526	10427	10261	10301	10138
2014	7	24	9834	9464	9293	9209	9121	9014	9200	9553	9839	10244	10519	10491	10249	10221	10102	10002	9980	10018	9985	10050	9998	9893	9913	9843
2014	7	25	9643	9178	9014	8976	8917	8816	8821	9051	9295	9601	9905	10027	9972	9924	9939	9928	10018	10080	10090	10186	10181	10200	10239	10017
2014	7	26	9538	9151	8980	8976	8986	8950	9527	10526	11252	11484	11571	11635	11691	11571	11488	11421	11245	11079	11030	10886	10660	10555	10746	10271
2014	7	27	9658	9333	9115	9090	8983	8947	9375	10175	11059	11271	11513	11557	11509	11301	11216	11044	11120	10927	10862	10750	10526	10451	10377	10101
2014	7	28	9449	9174	9015	8871	8834	8859	9311	9975	10628	10907	11155	11218	11186	10966	10950	10961	10891	10683	10590	10470	10362	10243	10235	9870
2014	7	29	9403	9055	8747	8672	8624	8695	9000	9717	10408	10794	11134	11473	11274	11372	11205	11235	11200	11069	11003	10943	10730	10684	10627	9969
2014	7	30	9573	9048	8951	8790	8716	8805	9192	10055	10567	10936	11341	11353	11346	11236	11164	11045	10989	10909	10863	10715	10494	10340	10307	9833
2014	7	31	9392	9076	8841	8804	8839	8670	8724	8771	9234	9857	10276	10290	10407	10130	10106	10046	10047	10356	10423	10405	10241	10031	10126	9744
2014	8	1	9311	9079	8789	8659	8580	8482	8477	8535	8944	9264	9565	9831	9909	9876	9884	9806	9797	9860	9929	9944	9907	9832	10012	9674
2014	8	2	9170	8915	8757	8679	8679	8653	9222	10414	11069	11389	11443	11490	11475	11317	11427	11116	10914	10758	10851	10758	10568	10492	10473	10052
2014	8	3	9543	9113	8926	8853	8918	9009	9501	10625	11170	11379	11484	11607	11455	11379	11358	11180	11060	10952	10961	10775	10705	10694	10533	10108
2014	8	4	9567	9288	9086	9066	9047	9141	9640	10624	11122	11372	11597	11605	11545	11526	11300	11246	10995	10826	10827	10785	10579	10458	10461	10098
2014	8	5	9519	9252	9062	9039	9018	9059	9517	10570	11097	11347	11649	11729	11720	11604	11443	11321	11188	11122	11022	10881	10744	10686	10585	10002
2014	8	6	9349	8955	8745	8629	8593	8630	9378	10439	11170	11357	11643	11719	11623	11303	11182	10924	10849	10728	10693	10462	10276	10258	10261	9855
2014	8	7	9431	9108	8875	8837	8727	8538	8557	8888	9454	9936	10362	10389	10302	10042	9947	9951	9941	10033	10121	10123	9940	9939	9933	9681
2014	8	8	9289	9052	8912	8846	8772	8568	8538	8750	9005	9454	9840	9976	9954	9893	9886	9895	9953	9950	10033	10100	10172	10344	10443	9944
2014	8	9	9581	9244	9031	8948	9051	9057	9677	11233	11845	12118	12369	12484	12347	11944	11813	11600	11489	11347	11291	11246	11217	11245	11118	10620
2014	8	10	9973	9639	9435	9336	9367	9414	10127	11333	11916	12139	12279	12125	12246	12278	11996	11762	11732	11544	11439	11455	11402	11465	11300	10469
2014	8	11	10000	9629	9399	9377	9338	9430	10039	11135	11661	12052	12174	12126	12154	12039	11988	11863	11720	11612	11474	11419	11179	11157	11123	10443
2014	8	12	9911	9479	9358	9437	9355	9345	9891	11286	11695	11752	11919	12104	12048	11931	11866	11703	11550	11420	11263	11196	11122	11172	11096	10445
2014	8	13	9901	9561	9375	9260	9281	9438	10144	11443	12057	12309	12513	12498	12315	11932	12082	11525	11350	11294	11265	11134	10969	11002	10729	10230
2014	8	14	9731	9481	9288	9152	8985	8757	8901	9377	9885	10510	10859	10847	10837	10758	10602	10512	10416	10571	10579	10623	10484	10394	10421	10078
2014	8	15	9712	9430	9213	9177	9115	8998	8956	9112	9505	9904	10293	10410	10393	10380	10235	10187	10248	10168	10278	10455	10769	10912	10865	10139
2014	8	16	9730	9358	9318	9321	9329	9482	10206	11588	12115	12400	12506	12433	12365	12348	12509	12290	11907	11771	11691	11860	11885	11939	11497	10771
2014	8	17	9766	9500	9340	9235	9210	9297	10019	11260	11991	11921	12075	12119	12369	12326	12222	11997	11837	11903	11746	11757	11661	11691	11359	10748
2014	8	18	10064	9629	9486	9447	9569	9791	10255	11726	12288	12377	12464	12335	12346	12292	12337	12281	12042	11822	11725	11775	11841	11810	11602	10708
2014	8	19	10097	9841	9729	9645	9642	9876	10476	11924	12360	12370	12441	12474	12362	12288	12282	12246	12118	11985	11948	11885	11947	12087	11612	10796
2014	8	20	10305	10007	9792	9634	9688	9686	10324	11578	11982	12314	12445	12390	12388	12149	12185	11888	11812	11601	11586	11554	11414	11217	10916	10331
2014	8	21	10057	9678	9426	9360	9297	9199	9189	9544	10021	10386	10787	10645	10709	10430	10315	10288	10476	10733	10741	10702	10534	10484	10385	10012
2014	8	22	9729	9394	9222	9146	9155	9051	9000	9083	9521	10110	10379	10364	10344	10236	10384	10427	10457	10499	10546	10590	10899	11277	11028	10220
2014	8	23	9648	9304	9231	9264	9344	9772	10651	12190	12724	12585	12374	12287	12133	12298	12432	12284	11971	11916	11720	11737	11870	12050	11494	10719
2014	8	24	10105	9829	9718	9679	9729	10001	10662	12193	12552	12502	12572	12829	12454	12342	12353	12219	12189	12025	11943	11866	11979	11969	11466	10701
2014	8	25	10080	9729	9593	9587	9693	9842	10680	12109	12587	12604	12478	12368	12289	12339	12316	12204	12210	12040	11907	11985	12140	12249	11655	10898
2014	8	26	10288	9894	9816	9774	9833	10197	11009	12379	12947	12808	12750	12660	12425	12492	12513	12418	12261	12168	12057	12022	12080	12299	11879	11043
2014	8	27	10530	10159	9920	10018	10128	10256	11014	12450	12938	12966	12830	12596	12628	12460	12305	12072	11994	11843	11850	11927	11823	11683	11437	10735
2014	8	28	10326	10043	9836	9724	9747	9802	9872	10260	10861	11328	11784	11718	11684	11505	11295	11159	11237	11370	11441	11519	11531	11496	11163	10784
2014	8	29	10373	10063	10028	9905	9858	9784	9800	9984	10322	10764	11146	11288	11242	11138	11144	11207	11292	11309	11427	11530	11782	11950	11629	10978
2014	8	30	10490	10216	10135	10158	10178	10510	11583	13002	13366	13249	12944	12753	12693	12660	12445	12379	12398	12247	12173	12285	12539	12601	12148	11343
2014	8	31	10501	10187	10061	10082	10343	10618	11383	12933	13309	13225	12926	12901	12840	12790	12879	12762	12729	12667	12561	12508	12659	12664	12057	11345
2014	9	1	10601	10248	10177	10111	10245	10482	11355	12949	13355	13143	12978	12874	12636	12432	12531	12397	12429	12492	12457	12576	12775	12649	12164	11278
2014	9	2	10669	10366	10289	10301	10364	10655	11532	13071	13343	13075	12694	12536	12582	12491	12619	12616	12500	12407	12401	12376	12642	12886	12199	11530
2014	9	3	11142	10725	10520	10558	10709	10954	11785	13282	13779	13544	13319	13173	12980	12794	12639	12396	12155	12127	12068	12214	12276	12280	11778	11449
2014	9	4	10957	10656	10541	10440	10532	10585	10716	11081	11528	11964	12234	12139	11828	11573	11424	11278	11286	11417	11554	11698	11741	11782	11482	11068
2014	9	5	10668	10493	10394	10338	10364	10410	10385	10572	10893	11412	11499	11392	11344	11191	11045	11058	11066	11171	11294	11472	11861	12001	11723	11006
2014	9	6	10465	10221	10147	10169	10254	10599	11527	13067	13349	13264	13103	12873	12740	12725	12673	12498	12560	12487	12315	12298	12538	12653	12114	11128
2014	9	7	10558	10211	10063	10046	10121	10576	11515	12656	12937	12813	12656	12522	12542	12513	12476	12522	12458	12292	12245	12294	12652	12567	11995	11057
2014	9	8	10441	10206	10030	10067	10053	10211	11271	12748	13069	12915	12810	12783	12613	12688	12698	12565	12500	12390	12248	12446	12716	12602	12027	11301
2014	9	9	10683	10249	10165	10159	10186	10588	11594	12830	13013	12880	12941	12828	12674	12671	12708	12588	12576	12476	12306	12390	12706	12547	11867	11272
2014	9	10	10926	10561	10411	10497	10664	10889	11784	12848	13375	13055	13045	12888	12746	12506	12523	12584	12662	12517	12605	12672	12839	12263	11833	11437
2014	9	11	10935	10215	9959	9821	9830	9955	10074	10384	10965	11653	12010	11933	11854	11735	11705	11921	12066	12362	12483	12448	12295	11803	11410	10905
2014	9	12	10509	10305	10114	9929	9864	9875	9939	9998	10182	10820	11184	11333	11372	11212	11083	11093	11146	11189	11293	11685	12233	11418	11091	10422
2014	9	13	10088	9827	9749	9756	9882	10086	11231	12573	12935	12862	12766	12672	12645	12675	12743	12649	12664	12452	12339	12550	12664	12336	11879	10921
2014	9	14	10303	10039	9920	9912	9950	10254	11138	12617	12963	12828	12621	12561	12717	12802	12818	12939	12796	12683	12818	12999	13260	12869	12258	11172
2014	9	15	10582	10284	10165	10160	10144	10586	11711	13163	13512	13408	13024	13055	12855	12728	12689	12527	12549	12606	12572	12734	12906	12593	12084	11299
2014	9	16	10718	10501	10475	10585	10777	11071	12111	13514	13860	13538	13354	13124	13054	12908	13064	13032	12839	12845	12946	13106	13341	13092	12256	11500
2014	9	17	10854	10572	10460	10436	10588	10857	11710	13430	13869	13710	13418	13242	13009	12781	12762	12558	12496	12301	12449	12626	12802	12266	11739	11306
2014	9	18	10860	10519	10337	10164	10173	10315	10619	10839	11406	11931	12125	12099	11938	11791	11662	11577	11596	11750	11939	12187	12212	11940	11333	10893
2014	9	19	10592	10332	10136	10104	10131	10194	10273	10309	10738	11302	11708	11658	11519	11366	11305	11262	11271	11344	11587	12052	12547	12228	11639	11241
2014	9	20	10704	10420	10316	10355	10569	10988	12126	13822	14395	14264	13871	13758	13531	13406	13419	13652	13536	13576	13516	13793	13874	13231	12900	11933
2014	9	21	11262	10887	10715	10700	10859	11202	12343	13811	14165	13841	13554	13331	13175	13236	13262	13042	12999	13035	13005	13316	13753	13398	12777	11892
2014	9	22	11233	10862	10869	10950	11058	11448	12675	14292	14621	14273	14041	13772	13667	13735	13499	13451	13312	13188	13302	13628	13460	13084	12564	11525
2014	9	23	11015	10555	10420	10401	10620	10931	11830	13411	13633	13513	13413	13191	13250	13237	13390	13269	13673	13905	13850	13944	13975	13612	12961	11652
2014	9	24	10959	10561	10404	10397	10738	11325	12542	13841	14345	14173	14414	14120	13921	13943	13905	13688	13442	13485	13656	13974	13693	13255	12846	12392
2014	9	25	11518	11160	11032	10968	10975	11145	11376	11661	12220	12925	13123	12866	12695	12461	12357	12220	12302	12504	12729	13558	13332	12491	12368	11692
2014	9	26	11059	11153	10951	10947	10942	11099	11325	11378	11871	12136	12579	12450	12245	12151	12055	12083	12104	12284	12368	12645	13513	13344	12925	11726
2014	9	27	10988	10712	10693	10702	11069	11615	13387	14658	15188	15090	14907	14616	14506	14293	14023	13794	13532	13537	13692	14241	14324	14018	13184	11839
2014	9	28	11404	11129	10987	11002	11368	12082	13501	15331	15739	15384	14887	14626	14180	13903	13709	13889	13899	13982	14183	14876	15049	14595	13770	12428
2014	9	29	12023	11722	11674	11701	12283	12880	14712	16194	16375	16109	15360	14591	14812	14127	14013	13778	13621	13448	13605	14371	14770	14329	13649	12742
2014	9	30	12192	12006	11922	11958	12129	12466	14064	15519	15684	15387	15017	14634	14377	14063	13936	13844	13866	13525	13762	14337	14532	14048	13442	12679
2014	10	1	12132	11815	11777	11806	11909	12293	13638	15214	15509	15428	15338	15010	14684	14149	14094	13923	14037	13679	13938	14348	14050	13457	12969	12471
2014	10	2	12037	11674	11503	11478	11358	11398	11759	12083	12611	13238	13624	13671	13288	13349	13064	13122	13034	13403	13695	14030	13528	13069	12648	12307
2014	10	3	11814	11522	11361	11343	11286	11282	11520	11761	11992	12423	12755	13005	12996	13042	13113	13072	12997	13092	13365	13441	13393	12851	12371	11869
2014	10	4	11522	11116	10978	11001	11104	11356	12593	13914	14418	14246	14228	14153	14200	14248	14324	14064	13844	13735	13863	14188	13750	13185	12612	11606
2014	10	5	11126	10790	10669	10703	10759	11155	12585	13740	14052	13675	13781	13450	13534	13746	13749	13823	13666	13741	13906	14097	13863	13392	12866	12043
2014	10	6	11552	11228	11040	10919	10896	11176	12303	13796	14345	14383	14399	14295	14312	13978	14175	14324	14343	14308	14412	14774	14349	13475	12707	12219
2014	10	7	11689	11311	11043	11055	11404	11672	12742	14191	14525	14294	14215	14136	14200	13950	13809	13768	13598	13265	13574	14041	13919	13532	13167	12366
2014	10	8	11745	11425	11083	11119	11262	11537	12852	14279	14845	14723	14893	14767	14447	14246	13790	13504	13396	13480	13840	14219	13990	13026	12656	12261
2014	10	9	11820	11438	11286	11274	11243	11349	11688	12130	12659	13327	13489	13470	13273	12983	12806	12715	12859	13235	13642	13919	13693	13161	12863	12511
2014	10	10	12058	11701	11451	11279	11376	11455	11763	12227	12247	12740	13275	13468	13333	13034	12837	12738	12839	13012	13533	14169	14273	14000	13559	12785
2014	10	11	12191	11901	11813	11952	12115	12617	14007	15640	16079	15906	15495	15133	15091	14766	14660	14554	14778	14522	14948	15501	15457	14902	14407	13427
2014	10	12	12910	12570	12441	12436	12576	12987	14448	15865	16175	15945	15875	15461	15349	15023	14667	14638	14629	14655	15093	15592	15300	14834	14055	13298
2014	10	13	12664	12317	12278	12277	12427	12827	14183	15828	16222	15918	15739	15624	15325	15238	15232	15359	15432	15025	15426	15829	15480	14952	14168	13376
2014	10	14	12458	12424	12288	12193	12280	12745	14183	15695	15907	15774	15614	15359	15015	14874	14950	14868	14797	14973	15589	15691	15383	15041	14375	13663
2014	10	15	12913	12722	12614	12654	12852	13330	14585	16437	16798	16566	16351	15999	15740	15289	15056	14912	14745	14710	15309	15871	15434	14946	14261	13768
2014	10	16	13345	12945	12770	12742	12873	13008	13513	13888	14600	15500	15564	15378	15035	14379	14064	13927	13926	14393	15022	15682	15078	14335	13877	13544
2014	10	17	13107	13064	12889	12697	12796	12942	13169	13444	13765	14305	14596	14441	14238	14002	14049	13899	13957	14191	14796	15232	15062	14555	14064	13294
2014	10	18	12766	12439	12196	12168	12272	12870	14074	15616	16152	16063	15834	15539	15357	15379	15445	15116	15006	15064	15408	15706	15113	14564	13888	13077
2014	10	19	12715	12365	12190	12187	12434	12675	13758	15463	15873	15840	15707	15622	15432	15326	15338	15244	15594	15477	15877	16061	15771	15402	14604	13806
2014	10	20	13339	13022	12878	12973	13080	13582	14852	16856	17220	17250	17151	16789	16420	16098	16112	16110	16196	16249	16658	17027	16846	16218	15598	14835
2014	10	21	14229	13914	13794	13817	14088	14839	16022	17948	18272	18271	17966	17807	17516	17344	17232	16921	16982	17170	17378	17591	17194	16769	16249	15514
2014	10	22	14591	14121	14083	14070	14226	14766	16031	17732	18280	18325	18093	17602	17412	17118	16849	16389	16179	16273	16998	17137	16422	15787	15287	14899
2014	10	23	14420	14078	13921	13906	13895	14043	14249	14626	15267	16016	16330	16176	15656	15339	15022	14964	15007	15361	16152	16433	15684	15264	14823	14611
2014	10	24	14007	13818	13722	13654	13577	13692	13939	14239	14553	14970	15328	15468	15290	15164	15156	14912	14798	15217	15936	16241	15933	15565	15237	14610
2014	10	25	14056	13836	13696	13719	14026	14435	15832	17641	18098	18025	17865	17743	17375	17115	16789	16416	16236	16498	17124	17326	17069	16385	15846	15028
2014	10	26	14441	14196	14032	14096	14281	14796	16404	18242	18753	18528	17612	17516	17143	16973	16970	16784	17022	17228	17588	17504	16994	16556	15768	14892
2014	10	27	14150	13826	13676	13655	13803	14274	15463	17165	17458	16988	16810	16459	16425	16255	16175	16117	16137	16238	16620	16340	15825	15362	14619	13577
2014	10	28	13006	12748	12622	12652	12735	13075	14423	15969	16359	16097	16071	15826	15788	15955	15889	15810	15647	15700	16216	16203	15825	15212	14491	13672
2014	10	29	13364	13025	12921	13067	13268	13703	14906	16894	17257	16996	16791	16789	16377	16257	16100	15909	15795	16111	16193	15815	15094	14524	13968	13443
2014	10	30	12843	12594	12348	12197	12162	12172	12395	12965	13562	14328	14635	14769	14726	14476	14450	14325	14397	14877	15301	15119	14254	14030	13409	13106
2014	10	31	12325	12411	12411	12131	12032	12075	12225	12474	12981	13332	14023	14018	14123	13956	13677	13718	13918	14379	14674	14726	14809	14382	14079	13714
2014	11	1	12534	12332	12244	12349	12584	13097	14459	16371	16636	16389	16332	16110	15962	15828	15731	15644	16245	16708	16822	16709	16354	15883	15392	14437
2014	11	2	13927	13600	13477	13501	13615	14143	15504	17097	17299	16917	16710	16511	16400	16594	16443	16498	16704	16937	16728	16319	15779	15387	14769	13878
2014	11	3	13261	12994	12725	12739	12849	13090	14300	16012	16320	16127	15763	15900	15807	15787	15924	15975	16337	16583	16635	16480	15867	15200	14660	13832
2014	11	4	13097	12805	12787	12831	13089	13621	15028	16788	16975	16897	16540	16190	16244	15986	15799	15782	16661	16753	16782	16585	16296	15672	15183	14364
2014	11	5	13755	13489	13336	13340	13662	14157	15563	17390	17746	17496	17053	16695	16394	16316	16195	15941	16608	16969	17138	16621	15887	15388	14999	14550
2014	11	6	14148	13868	13536	13471	13478	13772	14083	14575	15292	15822	16192	16072	15811	15504	15290	15326	15968	16825	17361	16876	16163	15428	15197	14911
2014	11	7	14517	14281	14327	14382	14448	14576	14824	15141	15379	15785	16129	15966	15711	15788	15777	15948	16721	17196	17237	17179	17068	16686	16138	15687
2014	11	8	15115	14838	14757	14818	15153	15764	17571	19464	19440	19181	18731	18624	18292	18251	18510	18576	18838	19114	19050	18664	18241	17664	17149	16172
2014	11	9	15833	15464	15283	15409	15654	16213	17697	19528	19847	19679	19284	18944	18995	18857	19258	19262	19621	19890	19417	19126	18616	18168	17163	16746
2014	11	10	15960	15676	15507	15521	15648	16149	17511	19449	19877	19743	19487	19158	19057	18877	18754	18832	19273	19542	19481	19240	18749	18192	17365	16599
2014	11	11	15908	15604	15572	15683	15850	16315	17686	19561	19697	19510	19735	19381	19086	18697	18825	19083	19464	19652	19336	18925	18546	18033	17429	16569
2014	11	12	15780	15363	15183	15115	15204	15522	16929	18791	18929	18630	18534	18351	18298	18062	18145	18015	18251	18480	18170	17911	17140	16655	16094	15485
2014	11	13	15044	14653	14439	14357	14348	14479	14730	15326	16009	16655	16991	17068	16786	16612	16729	17113	17629	17932	17820	17144	16688	16142	15645	15302
2014	11	14	14824	14421	14221	13990	13943	14113	14373	14661	15223	15662	16077	16277	16367	16370	16415	16626	16961	17257	17064	16677	16516	16471	15981	15304
2014	11	15	14724	14461	14384	14442	14678	15195	16571	18542	19006	18890	18740	18466	18369	18297	18203	18459	18752	19184	18939	18433	18309	17753	17002	16018
2014	11	16	15306	15094	15008	15042	15246	15765	17149	19214	19626	19426	19246	18919	18615	18437	18512	18755	19153	19269	19011	18732	18410	17782	17101	16190
2014	11	17	15514	15262	15174	15230	15420	15881	17229	19100	19607	19461	19186	19036	19149	18916	18819	19094	19757	19787	19501	19119	18907	18358	17501	16917
2014	11	18	16187	15862	15740	15746	15956	16456	17945	20026	20383	20000	19971	19823	19595	19498	19461	19669	20280	20373	19762	19518	18959	18426	17945	17090
2014	11	19	16423	16185	16083	16141	16297	16846	18259	19938	20710	20564	20443	20223	20047	20043	20103	19975	20100	20223	20119	19666	19161	18308	17825	17413
2014	11	20	16813	16455	16305	16245	16309	16469	16694	17423	17959	18619	19002	18974	18999	18799	18642	18653	19210	19368	19114	18682	17946	17639	17135	16725
2014	11	21	15764	15822	15641	15471	15396	15451	15749	16074	16461	16662	17162	17514	17635	17659	17704	17874	18245	18340	18025	17912	17825	17445	16921	16240
2014	11	22	15720	15232	15253	15244	15613	16163	17547	19534	20078	19715	19437	19304	19493	19416	19343	19419	20072	19984	19956	19499	18965	18608	18004	17244
2014	11	23	16431	16141	15964	16021	16229	16789	18330	20140	20574	20312	20253	20019	19836	20018	19814	19860	20484	20292	20029	19641	19490	19104	18361	17542
2014	11	24	16932	16506	16526	16543	16742	17133	18624	20506	21065	20843	20638	20510	20570	20552	20549	20787	21113	20975	21100	20600	20085	19484	18975	18174
2014	11	25	17425	17027	16922	17046	17347	17854	19382	21573	21995	21691	21388	21069	21077	20844	20740	20941	21488	21449	21145	20815	20720	20335	19589	18711
2014	11	26	17998	17660	17517	17602	17862	18461	19837	21860	22496	22306	22079	21976	22134	21750	21585	21631	21611	21572	21584	21271	20590	19826	19238	18784
2014	11	27	18433	17987	17733	17711	17796	17910	18243	18845	19526	20230	20745	20853	20636	20762	20793	20667	21266	21612	21592	20774	20174	20116	19286	18755
2014	11	28	18310	17957	17715	17449	17380	17705	17927	18199	18857	19395	20162	20435	20300	19896	19933	20341	20627	20673	20576	20301	20399	20079	19444	18765
2014	11	29	18112	17779	17709	17737	17921	18508	19958	21931	22616	22562	22068	22106	22034	21758	21749	21896	22271	22187	22170	21972	21585	20891	20258	19485
2014	11	30	18682	18401	18368	18411	18570	19048	20495	22283	22939	22818	22564	22640	22593	22264	22172	22444	22708	22644	22495	21937	21650	21180	20840	19702
2014	12	1	19026	18586	18575	18655	18730	19181	20590	22566	22796	22665	22450	22413	22198	21893	21923	22517	22779	22543	22297	21810	21523	21050	20617	19485
2014	12	2	18856	18515	18411	18436	18517	19124	20499	22292	22835	22676	22446	22191	21784	21736	21850	22304	22588	22858	22591	21984	21478	20994	20608	19762
2014	12	3	18951	18635	18531	18568	18552	19155	20544	22567	23259	23054	22734	22452	22184	22187	22062	22307	22217	22322	22333	21818	21277	20467	19876	19322
2014	12	4	18761	18339	18165	18061	18503	18765	19011	19652	20377	21085	21340	21327	20767	20501	20467	20697	21110	21336	21123	20668	20273	19606	19073	18809
2014	12	5	18361	17898	17777	17609	17506	17590	17769	18052	18686	19101	19202	19550	19535	19708	19818	20034	20457	20353	20247	19908	19744	19596	19032	18236
2014	12	6	17688	17360	17265	17324	17537	17993	19391	21167	22332	22270	22117	21827	21506	21552	21695	21858	22014	21945	22057	21197	21154	20836	19969	19135
2014	12	7	18451	18123	17976	18006	18265	18836	20099	22104	22728	22586	22463	22244	21956	21971	21710	21990	22384	22148	22047	21705	21309	20822	20082	19121
2014	12	8	18441	17993	17830	17896	18149	18550	20010	21705	22499	22248	22052	21712	21698	21661	21714	21866	22232	22061	21705	21359	20925	20351	19818	19005
2014	12	9	18509	18009	17782	17861	18143	18649	20080	21983	22635	22407	22296	22205	22205	22205	22205	22205	22205	22205	22205	22205	22205	20809	20089	19166
2014	12	10	18629	18178	18066	18199	18350	18732	20007	22047	22683	22450	22020	21807	21693	21410	21338	21347	21313	21401	21151	20782	20368	19604	19113	18406
2014	12	11	17721	17227	16863	16522	16463	16575	17192	17711	18334	18994	19420	19319	19030	18894	18941	19082	19378	19386	19459	19185	18697	18326	17672	17304
2014	12	12	17068	16674	16523	16444	16471	16533	16944	17238	17875	18190	18737	19183	19256	19304	19319	19456	19782	19653	19475	19290	19291	18987	18722	17901
2014	12	13	17211	16822	16632	16638	16967	17380	18722	20442	21258	21241	21180	20800	20498	20600	21074	21440	21638	21292	21216	21138	20556	20162	19580	18745
2014	12	14	18118	17820	17606	17700	17860	18260	19713	21668	22217	21975	21772	21299	21179	21182	21185	21250	21719	21426	21088	20973	20796	20228	19495	18510
2014	12	15	17736	17397	17165	17217	17384	17799	19239	21159	21811	21852	21350	21234	20942	20928	20853	21080	21348	21283	20956	20662	20361	19826	19078	17863
2014	12	16	17163	16899	16711	16626	16747	17075	18336	19995	20427	20201	20209	20030	20233	20353	20409	20576	20877	20782	20349	20158	19796	19240	18939	18299
2014	12	17	17745	17281	17139	17205	17527	18112	19451	21189	22184	21920	21591	21446	21223	20916	20805	21017	21295	21183	20936	20705	20237	19383	18899	18322
